11b2a53e5c5c48e39f2d36106fcadd7f,2
6513db6b376b4c1ebdefac9beed4812a,2
c7f887e13e734cf0931c64aaed99e804,2
f4fd7f410dd64afb988eac8688008f7a,2
4b1e64724d35412ab953f9531124ae83,2
04ff8984f7f2426e882c603d99f94f6d,2
17be81678bdf461cbbe13f4b71465626,2
0f9c4a50c7174c0c95bea4961d03dfe6,2
840e055198f34caaa099fb6ea296647e,2
92094b62661943a5bfbc66e82c31a9a0,2
7e8ff02dd8274b578e0e2dfc650c7ca2,2
23586833bc3040cfa5d158883b38b973,2
a3989df9a18941129cbd0acf8e6f8ba8,2
3d6035b8d18c4d958774717cf12cab8e,2
f2c1c8ddc68b40ada8a4b7b48b94b17e,2
d187b33690ca4a128c9d79e826fe1bca,2
336ac25dabc84e819042a788edcdd3b7,2
47d9910c4a4848aab338ac0062afbb4a,2
f3d68038ff234aeb839b0aa4376d654b,2
cb2861a0bd674d8ba1b66e0780c5a5d5,2
220d981c639b46d9af74fa4fe08dbf45,2
7b7d611c31e54c4690529b4c62bb734a,2
b293e194b8564612ade965192785206d,1
b7e6ddbfb92945909a2964ed8aca5d07,2
ba9e1b90369440ddb1e410cfc267686f,2
6fea3334643f43af833a262d6b1b9268,2
044671a6aaf94958a3bc3110f8ddce6c,2
3b1f89dea858443eaab4c0a71bd297ae,1
708be4d3922c4c63a9bab2f58f3538b6,2
fa83c0e4445a48e29ad0594c9136b7e7,2
cb6c193ab65d495abcbffcbfcaa63885,2
4b57bfe172b04ff482868338b0f5b919,2
5a9edb3dca634237adc9462222ac0b50,1
46499637de394740b4891789956ac10f,2
20cf66452e1b4867b5f88850d2377a6f,2
89b6fb22c8d64157802ad693841f5e1c,2
a31d34006c50469583ee4af7d6a356b8,2
19b9b9aa44eb45758a3e9d4819365652,2
53b6157d2f3641b9ae23a2025237e408,2
a7ed7a84cdaa4d8f82dcc20d955a4c04,2
f69872d9a4e3435e9aa6bc10828a729b,2
0521dc11764b445facb87268af6769d2,2
746358cf5d634e298be87e5d44c4dfcf,2
1ab8163a9cdb4968b62d90b1ca4a5bb5,1
aa5dbe229feb4aea9567a20576780ced,2
6d6852b1e63f4c0499e3e9a58aa3b7f8,2
a45ed60a5cf248ca92dfd3d5028a4348,2
03af255e3d4d47c3bc1c643615c28a50,1
0517a8958b844f30b63c3a5ab9a6eb1b,2
76d3602a066d4efeb6cf4ab04ab0cc31,2
6c1678bf8a5d4f92b5f153f5463fef59,2
8bc6ac75ba06469ba5a2d180a975951a,2
9b146e4d9eae4b24b47ac743bc0ca230,2
28be03c87fb14c0f9ea1617991369830,2
81a8003a46394858ad0ebb837ae3a4a2,2
bc758efcdaa64c29a070902c762f6b78,2
3270bebc944847b49242676ba19e0fe3,2
acf667ba2f484ab78ebe3fa8781760f8,2
f49f7ac983214c9ea8919f4ecb87eab9,2
6704ba3f4efd4bdea230b9ece1fff6c4,2
506db79c5aeb4d0485d60492f0c644a9,2
6211481967d44602aa94724b1852feb6,2
933a1b138494421e8847f86b62e071ee,2
a64fab453f4a46e293711e5d9ae9f08b,1
1bdb06b8ba1f4bf7a0f4732d2ecf4494,2
27db64a953c149caa27af38070faa269,2
841ca183740145079f3068e2b919bf5a,2
7e38fe10838745a8818c10d688d86246,1
e33d5a76be0c48d4af95890ae5788ec5,2
8057dccd056248849caf2f2890096304,2
c9a4b3944eda4d84bdb84517751944a8,2
a323d344796749ffb12aac6db5b36a53,2
244ffeccc87541ed882fe847d235aa09,2
fc44c5a010664ee4be9323126d168777,2
3b78112bf0e54f2cac266b866d0c41c6,2
29018f921e7d4647b76e108a5954e9a1,2
8f31dd2d369548bca25372151b1649f6,2
2e8ec95bbb08464fa0c26d7da2a6b3f6,2
836b72bea9a54906b2bfa80500315db0,2
84aa6fa5165145238d7facf6116f9777,2
f96e01f5dced4ccd9f184f7d9dc371af,2
c83a2fd7311545c1b5c2b5c1efffcf2b,2
84c61ccc5ff949d5a17814f496e4adaa,1
ce85afd636494db480e166bc6e856961,2
4b0c8f9eccf9438aa406d531ca3ad4cf,2
9e779efb40b748ecbf2cdd23a44a0ecd,1
0f7f40b268ca44fd862cf793b13700a0,2
892c74dbc099493b83aaa2aa7662467c,2
54f1d20d4ca847ab93c324dd247c7087,2
11c9e73d3e6143f5a51b21f1baa40d16,2
5fad5a114a6549d98504cb083e377338,1
2d380f6a42e544cf80fa565962b7be48,2
1e19f655608d43bab7fd6cb686b3522e,2
2c934d3b028c402eb3d6f6dd27ae5832,2
fbefd16ef98e495e96b4a6d0c8c7014f,2
874ee9dea9f245f6a2e7b81b3fd705a9,2
0820443740c145dd881bcc2dfc0f90e7,2
9455ad8b578c4cf4ae6e43d0abcf8544,2
bf42f10c5d6f47658056d3bdd72444dc,2
bb95aa687ee14c3cae041527bf3da345,2
c33ffa720ee945cbaba8333b60c88f25,1
62c3af8db03b4e97971e1a4e5b0923f2,0
83f4c87a8d0e4dd89f1e0734ae9a04da,2
a184c64d71e04345bc4bfa93777c6f0f,2
ff957b64bc074b868ada6f0ea560d6b6,2
5d9ea1f8b1b44719b9ddf92b3aa3c835,2
ddb8158bec3b4780af775bf1e63b7343,2
1d07fdbee7b5491c8460aba257d4f6bc,2
ced1f56d31774a969bcc20a78b0381b0,2
046edc3984b54b679751851c0318b233,2
3306a8eb29f7417c9499b079f0bf8112,2
97ab79ca63a5406eb8988f2eb66e96de,2
38e67019b95549a88067cf044efe1c3e,2
7d85ecaaaa9f423f923818e402c02844,2
96dcb4fd68194b09a08d1531ec80120a,2
e1416311530b494eb1472b4cdd26d81b,2
f009702f19b440da8e32f02780064b30,2
67a72558cb2a4a8a8db84ee27010b643,2
c82ce4f9931641808e7b0240efcd4070,2
9e8bd883a62c40d0923789d45944b356,2
cec42807ec114e37867649380ac5c9b3,2
c01c21a3539b4bd1adf34ebc25cad1ee,2
38d1d3a8de0949e79319e13a017727b8,2
51101354a0e347268289664a746b52c5,2
738bf14de7c1454cbb39eae7339deac7,1
63b46064a7c44c46b5b3fe4dd77f9602,2
c1096ae257bb4578a93777c245e9bb7f,2
facc6d8f23db456c92c2c372bab613c3,2
130af68196eb47d8a61987d18f1340c5,2
80c7f2333bba40d89ca996dd3c3dd499,2
fc95073541e14507bba77eca89687903,2
08eb6fa01cd846adb803126c7700623c,2
a92580cf57244c04b221427093596e7f,2
71b836f945fe4646a860d9e5df954ac3,2
36541d7477e74eedad09325aaae13c6a,1
2544ddaf15c84e22bad37dc692663944,2
318a92a4d36c4a13940eecbaab756702,2
ee315e3eda3d4d259963f7d34c80dd1d,2
8d2a27fdd416455487eaeae166d2d42e,2
353712e992b04306bb83b80bce1e595f,2
159d77d0b8d44349a21752444f7f522f,2
2171cdcbf5e8498ab32f2dae969b7b52,2
f2e325188fcd46c4a3efd179c10c0e38,2
edef1a38f43b4c86bbb15b4a03d961f6,1
88251bea1d714b7b8ec60e72096584e9,2
42a25c1162e24c7cbe8b6c6233c00701,1
27f3f8a3dd414df29aee97b1d6fba289,2
b42cb9358b224240b2d0b686009598be,2
7919cf3712904d009e4eafabc8dc7457,1
70f8c433b6c3442eac0c54d0eb75dfd1,2
49e1deff0ee345718ce85bd143cd0686,2
fa8e409eee804b0b907c1d4ba01edc00,2
b2fdc41563424255ac1c908116feed3b,2
d8392e29008c40cfa4836c110cebf9f3,2
a7f2c85676cd473ab1b03fd935f4c516,2
a928f36dd8a04cb9a64fb30a467fd3f9,1
ff5ae3a61bcf44d3bf2d071b7ac0ffa8,1
effdbf6bf8ca42538854d08ac8a33f98,2
14daf8ff5eab471884d19014dd7de41c,2
af3814c2de9e46af873e95e75fa3a6e1,2
1c3c1a7e4ce24093914077dcfe11db68,2
7226895ad7a240868a8d34cbafd45d68,2
a3642fb7dcfe46418ef6dd461ef05a3d,2
478ba6ba62c24fedbbab4fe715bf228b,2
7bed9cb995634defa19bc6f60bb68442,2
049afc7badd74d1e9540300a0f5b6082,2
d3337d3a9de8439d972b1ba95b6603f4,2
b44fd5a1a9f541358520f9efe73cb4b8,2
739b50c3171444b8a7da68311966b286,2
2f06bb7dc6d14f9eb91e3ab3d1d407bf,2
cd6684079b1f4b7cb051c8c9b5f295e8,2
071c5a8e2c61408299e7fc1708930de0,2
6baebbae216542759c56192291aa5199,2
d3e1de8c0ae349c9b2eda6d663981ef4,2
22bf4f57f0c84d1388f4a223172a387f,2
b1105542172b46db84e286780a626b99,2
50d9a0543fe643e2a82d63fe6284b4fd,2
8aaee5e2d9584f45bb03e6ed2c1ec1ef,2
e9049e2da1ce45cb9222bab7e7b0d6a7,2
2f95a661e2e34629a1274c0c5402f819,2
8d5e9fa62a8247eabb67785a363da040,2
aabc525507a441b9b84178d1066e1742,2
4167ada9267144beb89076f62892ed26,2
a7b5e48caf0d46d7a8272fc41f33fcd0,2
e57c76b6dd954d3e8086072867867bfd,2
8ecb3a685d9e4a2cb050f6503ae0f818,1
3cfda9b48bc44913b82325c54dc5342b,2
01769b070910448bb855404f67eed2bd,1
e1e5f79a9a884fdb8cc3f5adbb787463,2
ca4a4c3d8213479b8913a3d10d09022c,2
3d511b27dcc94dd29df99b4fcb752ac7,2
6995b16a28f643d68ba8d73b8ee01028,2
3198f4d156584e9195349ac8477e4d8e,1
c8f2aa557ec9432e93debc0c90bb53fa,2
63bb55e507f24ce984f3b55f810df989,2
3527122688774421a18d663c9325ec76,2
871d75bdd83a4618b7acb26ce9de545d,2
2019800959b542fa8c6c4bf6e1eb0165,2
eeb82296e907416e8ac2d492cbd67d74,2
51b506bb2fdc4845a42f69b75f7448ec,2
44ba438ea5a643a0b8b5c408282599f4,2
4432e04c6d8f472fa3230adaca236a73,2
ff0025ce76b74ed4a31f941738bacc57,1
94b4e390de174c968bcd84c217e2b453,2
ffb3a7111dbe44ce9e960d20df2f9014,2
ff5e735099ac4244b4b1d25923818734,2
2c9f4a5b3ff94541932bfaaf508692c2,2
2b5603d91c0f48198446377ef6c8e345,2
171d4fc7347349eda560dac0cb4b28f9,2
bf58ab5dc29440b2bd0d89967f43841a,2
2fd25f9d267a4983a88820799920b567,2
31e0eed7ee8f4778967a609b4c49bb17,2
cc6dc6c6620b4af7ab2ce6660c00766c,1
cec9b01f362a49e9a7fb60593a08a893,2
5736edc295444e5a912e6d05bac35968,2
b2ac30f9630047909c57bfbf7a66d820,1
72e587b990864b1d9ac54f0534c30886,2
fffff745ada747609dcf049566c31a6a,2
e8bffdf224de49e09a7052a291eda0fa,2
ac231ef97ae24c71a7b388424dd14881,2
985d92eec78a4dd5853bb71cbd6e4798,2
170dc880b9fc4a59b9d656fc122cb5df,2
db9ae934279d4acd9b58c8655243368c,2
d0d3f2035a464a8e974a070ee2564292,2
ade1445c3b414b88aa354ea640043863,1
3b4a4c902df94ae0b854835f52a66265,2
d40c0bf672fa478398aeba5794eea439,2
8cc2ddb3269a4bf08a1daf736c23de71,2
ddba7f625ece4f3190232dabab087a24,1
25c9024f871841dd806d46a324576bc7,1
c0f38a54a904453dbee19548c0004302,2
7d6ca92bcb15497682ac932882103171,1
08e1df317b014f8599f48855cbcab54b,2
6f7247c436c745f59b6ab275803b1084,2
aff46aaf4828437ea38abeed0cd75839,1
3fb01bd308194ffbb6b6b73452e66234,2
20676f411e9049a18aff46579b2ce0f3,2
43ea5eb43c5743f592c6b36f38da89d8,2
7cd9563eaafd428990277fdf4d9d7e87,2
84698af30333441c87fc0410f8a34497,2
2b77cca53e0f41c7a109d18bfd820dcd,2
c3d5c04ced2c4422bc471aa3ecdca75c,1
7c61e4e3396440119e9bdd2c508f6e48,1
701a4337609a4c0ab8fdd3beb443f27c,2
82e03bdb45c04b06817bfcc993f4ba9e,2
c4b66b5fc7b74c038a0953e00be92bde,2
3f25cda55381479d9b1420740d2509ae,2
4e9e1d0236144f3da0266f97c679dda3,2
ded058f3e0cd469f91c6a47e34e1d7fe,2
8a26b966b0e04d649579d93d093dc8b9,2
c9d7f87283b54cc6ab6ad8b62d57fdde,2
c9776bae733c48588aa250e0093cfb78,2
af084a719eda47fd97fa8a10ee2ee2f1,2
1dfde2e0102a42b6a8b5bb64c03ea73c,2
735575b9a0fe46959ce7510c756456e3,2
6de51a40b5b6471d9ab3eab30d79c17f,2
a641bafeb68448188d6b63bacdc610ba,2
380ef5ebeb8e4a6f80e7e7678b5fd495,1
3c523e5acfdc4beb934f37de615c0778,2
5da64d0a27634316a08ffc13884e597b,1
318ebe067644459e8318ef06c094bb83,2
2d0bbaba1b8c49c7b1db94e7fa82126f,1
ee2b2271375c491faef478fdbb6d8631,2
da6f598217f9490493aff1d258ebfca3,2
acdb1f47e513489f8e2d56865fb871c0,2
a46a83a2896942b09e89c0f96d2494b4,2
38e1b8c5d65445be87f4a2fdb8644459,1
80276c2504cd42a9bc5d87d71c204e5e,2
d49e2587786749d687f973a338c5a97f,1
7c82258f36b74ebf8d2c728b1f4ac3d2,1
3c94a07766674f5da570e9b136af09ad,2
b36cac473a0c4c658c685c4da21ec2d3,2
6e838e32f98a43fb80d0903fc657fa41,2
1e0907db9b1a411d851d865419d8e94e,2
1af55e3584b3488a9b3a172360f387d6,1
cb2feeea9d26443aa6226e8bd833a102,2
c0fba2f2c97e4a6c859a7c5f097654b1,2
21c9ae74dcef43cea5ed6317b95d1910,2
f1b77daf18964ff29c9fd79365e44357,2
61b65872d9a647108608be20ab468c20,2
d3529427b84848eeb6ac85ed20c25113,2
3de7d37e96034735a1e9a162e1487f4e,2
e45423f15e42411d82119662d986fe47,1
f402dd48456c4a0e84fc8acc5a840892,2
e1484a6c025d4d56ad40f44a52f26676,2
a19d8ab9a6bb421c902742868afad851,1
83aeaca54ce9419b838982a363c4339a,1
c2eef8dd8c9244e5885de883a8270d0b,2
8a1e8761ba994bf88b43f7fce0d665d3,2
df34076061104857a7bc848443e5633a,1
b1c2d265f31142178501e89eb291611c,2
ebb514b458ca48d59139488b61a56c0d,1
f63ec39d47d74de1b9dfec144552a1e3,2
12e90b0bb3724630ae00d3f2ed785747,2
9b73492b17174c1ba1c8881d49d5ad4a,2
557f99211aa84712bb0ff8139502241a,1
e5463d87454c4211bbe7486f4e1005a1,1
9f3a50dd9a224ce5814018babd74c128,2
0852a8aace134ed3b1aadd8c2098e6a9,2
974332fc0fff4463868c63532f32a006,2
16a0b2f28abc4ada9f7d880b47a2337b,1
060af8f6da224c91a408b9fd7ef25b77,2
ead3f15b333c427a87587ec5cede2b03,0
53cc5940a7c24ef2a5a5ee5a523879b1,1
58f2efa3c0474f429aca63b4fe0b4b39,1
ebd5acce6a8c4b208faec4a825b40863,1
23896735bce843d8b7c83b3e4dd9fe78,1
36b9e4a92a064b05a11e4b2487f32cad,1
4bb23227db144e579ff495eb05f37ad7,2
3b6dc07babf84842a39d0763f5b23b2b,2
e2e5b73d70824e7cb278bad49e2d9b5c,2
a99b77ec85174ccca064491f80ffcdef,2
293ffd427b444f549138f1a837aae8f5,2
031ea34ced9b4fb79362e331d0991c1f,1
6c9230b5a3d34a10904baf1c509bed8c,1
5f72c462968544f8a68a89d30ff552d2,2
0435db50598042cda815f49d7d3d3c03,2
4af81e588cb6409eb99cb66b53f05b10,2
67520469113b46d4bc3a655483fbac7a,2
41a6bdf790d0493a8639f4e86a8a4610,2
3e792096bb6c4cb193efac808fe8767b,0
7809e71e7e734af2a57846b34f75fcaa,2
0df25933f344431cbfcd6c0d2dc61a5b,2
0c43545eb97048cebe6ae5b32d3825f5,2
43d9416cd4f9481eb25b2089be8b4ac3,2
4873c0aacaa34fdfba6308797837b00d,1
690831afa5424ab191b96568e013764d,2
9f81ec6712b548e795343ee646c1066c,2
e56655acbd6d4ce0aa77a125445965cd,2
589fba8a8e7543fb9d8489ab3f2557b9,2
372a47abd3864ff6b661d3b9565b5c49,2
1ac7094acae74f86ba5cff218d6c9ef3,2
f1ea2fb556394092a7dead8963056cb5,2
092f90810b1244989bfb95592304bbd3,2
387c75d2289742719bd207018acf82f3,2
aa78e6cf046e4821a622b4eefb56a6ff,2
9963d79599594294aac94e87fe2f11d9,2
c0cf0b2098dd4b83b6da1d70edee86df,1
f9723dcd9fad41128f31a072bc6d0df2,2
c7df86a2f1064b719fb875b7260ea0b4,2
64e8097029234b1eba68220ca48e94cc,2
592920afc28e482b8bf4013a41afff87,2
0bdf1c64217f4cb883667abfeab721d8,2
2e3209b7bfe64a81b15de9abd355b0c0,2
6ea35018358842f0bc4324407e3a244b,1
902039873b7d48b8808e30f5fe4ad59f,2
e960e426ebb541c18a1a94cdfb633fef,2
483d53f17234484eab7c9e93376e9d24,2
663509b634314bc7a08928e0eb6eff6a,2
6c7498a3d1874b208b432343ec3cfd9d,2
ad5b56b9f9de44028b53a004185f34f6,2
fe55ddb7ec6c43b6abe8be3cda0e342b,2
41e95b38d2734a81a2e8ef2a389c53fa,2
c25f3d65f4ce4564b2428ed7a07a9031,2
1129c5b1dc4a409ab55e9fe4fed216b0,2
48867af4ff594fd396987efc3389356d,2
e125ab140faf4abb9d10450308e1345d,2
b489f4d0f6ba43749e4e41a38cfae529,2
847b9795f5184c0ab3ef934995651271,2
7b452e0db1f745c7a77b72dfa64c2ad5,2
655977a3ce874957b7f9eaf41ff1c66d,2
6ed0422145ab4feeba782971dd60b510,2
f005378ff50145249a70a858bcb667d4,2
a11c2dc4c0dd4720840e9f0d27bb8b0d,2
d3fca63e5c344c6ca6185cfb165ab104,2
494d5687e374474facfd4947ff5f9c51,2
322d1df821cf40a5a73eba96d2646644,2
7bfd10f2a742455f95101f22d0e1b869,1
f054f7422f1644d490f014f7d3870d6c,1
97ba4f3b3b9c4a4aa09c6568207cbc80,2
98f8f38c402c4336b68b82b46d269906,0
c3a5f215911245ec8e42be114656771a,2
6fe546aaa26e4120a53bdef3bd268cbf,2
da737ffce6b04594aa386705e0b8116a,2
5b0c2bf89a384ed79114240966900186,2
2f77725334874bd4a0fd53c5ea1014a1,1
ed39e355b7844db4a26cdc13c09fdd7a,2
e4ad70bb316442649192d0e1f1210870,2
f6f26425fc694e588775bbe660346a6b,2
305d3e5577df458d918556b9d8b07b03,2
df8d2a47c12f4b1da95b33c6ec6e18a2,2
f13ae1938cfd45b68799ffeef7be8dc7,2
9444a4a355d0430ba44aaf0924b41a93,2
f867a52c588749ee8ece04e0225056b9,2
b096fa4bba024314bd5bc34bb6434407,2
5220b42f00564977828c21f00cc74152,2
60c9ba7ca93641afb3eeaa39de7e153b,2
04297d2e735d4be7ab4ec03f5201a582,2
c36e5ba2b4224c3eac667a36c69a2394,2
0830041793704c1cb103e7ec3a235168,2
b04ea6c037e74f63a0cf05c3676d1286,2
6d3173281a1f47b5a7569aebdc4e893e,1
58fdba1e12ee447b88776f2d928ea927,2
7a0a860c2ebc43979742080d1d979003,2
e8987343158c4646b127b08e45e39bfc,2
dfb5bd5802654bfe8572b3250d7167f7,2
6ad812665ac64ae7a9f20fae3ab91771,1
bdc8d1a130994148bdd84303b556c500,2
2e3d129114954e9189de5eda9ac0de1d,2
966e6422168e44c9aeee4cebd889c34a,2
6948429cbf834d6dafd936ac3ed2ef5e,2
9ce3459e3b5248cfad5153373cb85864,1
37689501f8014816b8dbbaa32a7c956a,2
6d8f00cdc3564f1b909950dc008d7772,2
e4762e50c53b401cbdd23e56bf63565a,2
28d05d76664c4a6c859fae529f41c361,2
f4ec95ba9ed94bcb89d4ac17f4ac900f,2
3c63c0fed0fd464db42ac89a0e99f7d2,2
ef959130477d46b0b6a75a45ab2ad068,2
31e33ec0eea84c90816cd4195bcbb778,2
79cbd90ef2ed47af892246ad7bbc18c9,2
4bec38851ce7420ab1f31d8932db29db,2
a9503fb84cc74910969bea67fbdd9ccd,1
673bab58c92a4290acb37ba7df58d5b9,2
dbab7726396041048581b382515179ab,2
0b06aa4f4515494684c01f816fa2ef13,2
81c6b20c18f04f84817d51e7d1d55f76,2
52162fe1b81640e2b28973c2f3a688f2,2
d50c2c44c9f84c5d80297911e15008ab,2
e2683c610a0442808e7f82c8d8a04425,2
0dd07dc4fcde43f68eb25fb4b875eaef,2
8a521bf41ace476ab4db66d0414f81e4,2
e0c44d9f77da456c8cf767313906e119,2
54a7a1f915a54b87bdf0b2941ecaae39,2
4382f8c5b9ec4e2687b3290d5a4f4b5b,1
826c150a86424566be91edd3f9bf4d01,2
4daad30bd12546cd9c1b3a8373f300d3,2
c2365e7928b049fe8113924279471920,2
c4dbd32844af4c228240f0af0528180f,2
750d4ce2eb504c36ba829a27d80c4477,2
4386c905ddcb4fbc9c1fbda48aceb656,1
4216fe9016ad4c51960259a15e789efc,2
00b7f111a22b4b01815bc10970fdec9e,2
5c397318a5c6406ca08d773c227d3a0f,2
cd6142264f734b80bd5ce12e199f03a4,2
6251db9cc4244db093b3661925f6e23f,2
7ca01d833fd344b780bae2a81b82f8a1,2
52aec80decd04ced967338c4ca5f369c,2
61d1efea0c42473d851d271eca63f785,2
2f9986734545448387b00b2387035593,1
95f2c793d84e4114b68495a8e916b4a8,2
623d743dcc124c1282c466ddb47be1d6,2
2803ce6377ba460ea4f38a4b6cef0ec3,1
06f54c6e1ca4475092f2ea6b7f279302,2
c3fca48212644875ad51863bd0bfbdd9,2
075f1ded4d5b49bda5df20592cf971fc,2
12842e16ec3d42929f377bf8b5b6b1e1,2
b0ca1d190c54464c926ed632a978a52a,2
299fc3edc21d41a19c205eb5ae8b8699,2
279063c1379240c2a647b82396b78e64,2
4be3ff1998324c929b6df7a5311d3599,2
46f84cdc914e43a9b7ef5b69129930d6,1
bf30091d460042d38bb7eaca3dcf9a1e,2
f1a55093aaa746d7b7f33a9bc8a40c94,2
a9e3d303f72b49f296557e08d154718e,2
ca7ee7ab49ff456fbb2a8f4810322d83,2
50bc2d0a3bcc45f1bc8f9180976bdd56,2
a3169eddc1ff41ba99bbec82c9cb9ec6,2
918a971641454969b93b5bd45e9eb893,1
cf130937ba744ed6a846c082ec3f03ba,2
82752f45ba644973a720563d26c6103f,2
0555297b0ae64df2b4990e657264cdcd,2
64a5fec1da5c462a9dcd4827e00cdf99,2
03ef5f41df4f45749321497e054dc883,2
1ce6439c20784002829307c2d7bfd2af,2
cad1ea698bb442e394ebff4526df7ebf,2
80bf72432753479b8dea1750803cd199,1
8db6360d216b42ff9f1ae0064d954a8a,2
b7b6cc487ca9458d9e6535aa737fcf79,1
5df34a4f5cb540599d720c8c8c32d2c9,2
3ebf0dcf3e194b1c90211c725d6d5d96,2
5c153007015b40ed9ffd523aee6a6ddf,2
a93abbbf3e334fc1a49f6cf652ddb1aa,2
005ff3f5c392444a80d4979c4750ded4,2
3dd7f17c3b084b329316a4845ec762ad,2
055aee1256d947c4af4fbb099ba6c8be,1
bc01154f0a4a48fea5f6a6edb842afd4,2
68a40a51b0484a68be6750705d5f9190,2
cb128f5bb0744ac590972f4358c7d0de,2
d265fa086d934ec4ab0cab75a37af514,2
26146e9f1b6642efa5374068020ca057,2
0c162b5f723f4656ba0e6e6947001dab,1
631ba8ed9f554d79a91e600329a53794,2
0a0c217c457241abb9d6897ac2e14a16,2
aa4c0308c4544e139828b96a6f36af25,2
b316b64dbd2548b9b8d5acc35e0c831e,2
28ea2309590f4058b8bc153c20e8ceb8,2
a5679854cd9c4a3fa222bbf23ead9b55,2
addc9469a15b4913b6cfa61f4a9d8fc7,2
d8fa15b099404f408c1864c570467116,2
3670a30dd7de403cadfd0effeb854795,2
9bd23dc393c84a9f922fb4eb3f4921b6,1
11e0af884bb24c7c91a046c110153943,2
d6c78d8bfd174c56974829c02e433b6a,2
1fb94e8d13f14fa6abcec69f86c76cea,2
a30e25830c6d428bb234b84e16fc51b8,2
f0a6443a201f4d8ab101c2d5bbdd1c76,2
d85090aaf5de4de782dd7a7ec4bad2ed,2
cd2e09c0a07c400ba85e23bb5797c1ea,1
ea740d77049b4e8ab6b6ebf33847e0a7,2
748c243b6a7d4908953286eeb40862fa,1
1e04a47b95c148e39ca322ca186d354f,1
b60c6c670d6748cabc880e877f392d16,2
a9ea18a772f24d5b86d6f1358cf6dbc6,2
462de3ad95054b8081f31e10e09df654,2
05d0cd5e238f4a5195fdbb4f7b3d1f21,2
d44ff5761ce54ae99e750fbb3fe4676f,2
3061f75943c9412682a7d83852734ec5,2
a015d0db8e234e9294795c361d793136,2
9b50de7e64a24519815cab18db4ba1a6,1
e08979c0d6fd4b8e9f51b0356adcbcc8,2
d37e03ba5ec641029137f17bb5de0b64,2
b8d50594b0594e548e4720288ade5d4f,1
f7d0bc4b5c0e4d22a38d3580c00a5501,2
ae29b34befeb4cf1bdcb11aadad16c37,2
ffb439ec543e4992a3272a156ab74166,2
3ebbc1de8b9640bf9d44750cf252557a,2
e18e384b71c34036916352a24050750c,1
a693a29881b745b4bb7756156426e85d,2
